"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Niger","NER","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","381.532810151945","312.636332235564","279.024454838237","243.848418186558","186.179830964787","188.548457387326","246.105956199601","273.163873491015","272.639512142195","260.531741814715","405.153270528762","372.07107136562","374.820250285609","322.90113976992","198.073452093056","230.129978128169","232.939165123237","213.200846201036","251.191952754293","233.670469011581","198.295715832973","212.400875336684","234.372667142904","275.300812785722","299.712461928366","339.976427713833","352.376337928908","406.526098975554","499.052089537197","482.98533919842","497.873393656776","532.171919342182","528.625429462503","550.142785831197","560.285760290625","492.809022929743","500.269640525958","515.683729039586","580.140713976771","555.967407097138","518.865983691414","",
"Nigeria","NGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","194.526318767867","133.933741857425","173.18433821074","205.607238772136","276.92581924199","330.733493515012","421.487561616874","401.618174533348","410.989071112008","403.16059408299","586.323375987076","1861.06919618314","1602.78889917966","1050.05561869727","751.515458977477","720.655809711252","534.008680975705","476.444509620993","462.524159724361","346.273079442923","407.089601954803","388.050772030595","357.022665787608","180.719223757186","238.760721308486","314.317017883897","352.041457327298","377.938339483307","390.389378630354","418.664908380262","409.866051571012","470.83575244075","606.550375458959","634.341151081958","778.153068103099","952.723772454306","1353.32042849815","1514.282109568","1793.44298876322","1577.83959985884","1792.39280104642","1905.34595112143","2141.97550645627","2366.59425237567","2554.35036563689","2299.91087320903","1884.27371605299","1660.26410186232","1645.43978717822","1834.16297527269","1730.38088021395","",
"Nicaragua","NIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","278.558604305326","285.144242888492","337.249530924141","457.849715791442","469.207751440311","527.467152475313","631.389257338853","568.901584574482","392.885926863938","558.869644038316","597.296185696914","591.294854692835","642.024097172981","710.956805119328","593.143157979864","656.006474271232","888.821364042815","506.816494136321","173.722090699929","214.978788456032","240.183523644603","260.73922548994","261.961019124723","669.882277073312","728.689852187735","759.03113124321","772.631367010671","821.481183112106","843.110685726685","879.606889300516","893.813794040347","870.036042981811","875.831307520717","943.721539703221","1031.86575007373","1076.94263639112","1172.43696228274","1329.17248646478","1275.94665634445","1312.65863080347","1432.65286416225","1505.88463409293","1536.66942572176","1675.14985998091","1777.21101279496","1806.79793844197","1846.56067502365","1727.6307392682","1685.12641427252","1619.73168306878","",
"Netherlands","NLD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2617.62717656889","2988.36704423064","3637.29314864667","4810.51053021871","5568.8215685487","6362.34952531165","6965.27822598415","8032.51400006567","9762.08066448138","11062.6166899483","11781.0852450211","9693.12724289559","9397.25516307556","9013.66806175511","8444.13604321235","8253.03871917255","11549.3267421881","14135.6615738508","14911.8291523076","14647.5427450653","17596.8848631342","18082.5250610526","19783.7668529177","19247.4111806858","20769.8995464946","24988.6700348004","24847.8831779895","22811.3499437884","23587.8952142293","24348.460494275","22555.0034086814","22429.014257599","24348.3639069811","30175.0931970326","33933.6383327645","34540.7205499456","37886.7107208012","43334.9513994155","46419.7308056937","42745.5181330287","42027.2910771782","45342.1580710659","41909.9726994308","43470.6748791033","43409.4072175952","37497.2188480432","37580.0469680125","40814.191757588","44714.2997084895","43978.4111432577","42295.6741105983","",
"Norway","NOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2727.20494003374","3110.39679593261","3666.40867896397","4741.69143556602","5613.1874021707","6735.18639547248","7207.87491381349","8137.10905086435","8953.66980964951","9961.89825604166","12027.5502861255","12056.9738971272","11961.7370230828","11505.5788735287","11564.9408383713","12293.7515472547","14966.3311540128","17557.1215492112","18588.9590372986","18032.123297896","20646.1293046071","21571.0420082727","23187.2846240937","21150.322438057","22448.3946342457","26931.6459227232","28393.1659201668","28557.4384749511","27914.0257034696","28507.9516341982","28078.5853024527","29509.824533963","33207.2983780427","39146.9170433672","44774.3967107369","52322.0364022079","57330.7268450485","66105.3059860234","73088.1932263079","61755.4195454453","68313.1080173409","76820.7631279719","78070.0011736404","80419.3539559924","77785.0795914999","61018.3041421329","58228.8458595718","61360.9936615117","65889.5961457222","60023.6055450592","53518.2336566301","",
"Nepal","NPL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","69.9286853991372","79.3919356548627","73.6449504190137","90.1665186737602","113.931310522283","102.773679383731","94.8780467810787","107.404325989763","120.597410957549","123.598133455085","141.665097852059","146.031982975099","145.335991035875","152.146977743209","148.650680687839","158.355635085275","160.976439846872","189.059781346564","188.018219117235","188.728347547907","198.8095543605","167.667068472462","175.110040408545","189.725733677064","199.109439465215","201.400140658691","213.816637157107","205.960002818994","207.996853760475","222.6297130303","238.344480513973","235.504663683931","244.60864212101","274.515421074908","303.598826933908","334.373140706374","377.180614515954","453.751457676558","462.36485824723","568.240564698594","761.79994837511","769.568226650996","787.612343891611","815.803712349172","856.560123395","845.454882236021","993.388915343071","1109.42196446205","1123.08434685025","1085.56846721165","",
"Nauru","NRU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","2430.07360672976","2877.50955611419","3782.12271637457","3968.64768330192","3431.61104083552","3552.48352354927","3970.89930132684","4757.78546712803","5374.71855902219","6065.0840052684","6355.40337290793","6184.84838883432","6107.58603444503","5301.97390846271","5925.28717932925","7470.04281797739","9827.75470315172","11174.3923981239","10769.277400582","10976.6352333473","9456.09567680467","9134.41119007843","10136.6104921337","11966.8508287293","13752.9264441662","14619.5069667738","13836.5112527438","11855.8322411533","12158.7442309197","10755.1131503227","11093.9311944337","13579.8404457389","17821.3150576083","20425.6880733945","21904.255061806","20866.9884815753","25308.9634925896","23733.508615428","22365.5464137963","26639.3913623095","30885.0364963504","32304.1673283274","34983.4537718647","36289.161961696","31674.4044778062","33092.2127235315","35358.1519029417","35281.3941150063","35407.294344473","33692.1928411457","",
"OECD members","OED","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2271.66310467374","2479.9084268384","2848.66080980068","3401.80813590763","3705.80167951934","4093.92888125114","4402.15763961633","4906.82000142425","5855.69924995377","6589.26945234001","7202.59985586694","7266.64981640769","7129.49020362167","7242.98164147931","7570.25643300234","7912.76090401256","9513.3778688472","10936.5007887737","12318.2547212807","12702.6659544538","14120.9090191342","14792.0957792435","15750.8962921237","15754.951359136","16711.0110271657","18249.3312965488","18351.4309297492","18045.871533121","18196.4492801794","18899.3671096746","19162.8090858771","18823.3377759688","19532.4743832346","21570.8825820579","23922.7546221279","25150.9665747179","26423.7701936527","28488.5951786895","29467.2576555609","27336.0052332384","28839.2891013692","30913.5867347295","30841.3746469781","31079.9436099875","31571.1024803145","29704.3253147303","29921.5955938152","31118.6371778451","32589.629166401","32730.1353082274","31255.6345063134","",
"Oman","OMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","134.754547263077","160.086946304782","178.519677737205","88.458904440603","576.636197787997","863.454862488918","1182.83349542932","1383.7128913361","1450.43023943718","1206.20080633196","2688.90557904594","3525.37895980429","3981.79705624511","3685.29518729543","4003.30942108889","4164.40594148609","3139.29207394407","2842.20163210527","2943.77216395262","2912.43456211538","3219.91791002771","3725.9189517579","3856.25370599696","3704.44369158721","3787.44153832405","3881.56244229941","3974.24364630707","4298.68265889813","4100.61198325472","4164.71166323266","4479.77114366","4814.90083265104","5332.22548675295","5603.13540896602","6006.89259234422","6821.29326623273","8327.0270343578","9352.08316241163","13071.8193966025","9561.2731582728","9745.39978661389","9372.20671636879","10480.1815650004","10401.6011453448","10456.2537013425","10465.5334551422","9988.35287506723","9923.00349384024","10765.1430507161","9993.98591997736","","",
"Other small states","OSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1355.82141854967","1655.09648087979","1725.03796728072","1590.26234499607","1447.57738274085","1370.54729510752","1451.09769384521","1544.06686015126","1781.07315303545","1739.49867082349","2016.62709696028","2214.51361254664","2366.75373524628","2243.83366726502","2308.04812796841","2595.27955243489","2610.39069207139","2681.32632732923","2596.13952706777","2606.16776030958","2757.62542816849","2962.47224187792","3133.26450579493","3857.06399440347","4500.28694927208","5049.97654539665","6045.01541477221","7231.33614070411","8583.83883503368","7412.36497825747","8292.74223825005","9852.68934301954","10344.4666639308","10904.0349274169","11379.6742387492","9906.04584013783","9782.63637682656","10352.9014242669","10955.3102332984","10617.8988911837","9024.98805342381","",
"Pakistan","PAK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","149.667894475432","162.318315356865","138.249038618531","91.1736028441727","124.010114566303","152.50638405343","173.895802332569","190.816651297987","220.773309337533","237.026636235499","275.577224104856","317.672949340237","335.124832861584","301.207835307019","315.646559607185","303.173269597888","299.846532138323","302.994038953475","339.77842876059","343.498352174298","328.292461726942","365.142544834111","377.04833152119","389.198839697223","381.679503471688","431.09843614922","435.573678449868","414.779987448556","400.390874638848","398.846885969935","504.413325046061","476.234814124018","465.932076959435","528.043764873399","612.901318713167","664.362681838639","737.703102009841","800.914825890473","877.371927817528","860.273324217475","896.755302447502","1066.86931802091","1095.15091363806","1111.57122165949","1148.97204993387","1256.60045560642","1266.01327548003","1361.67168840219","1368.33785324603","1187.63245917166","1100.08346102337","",
